tmbuf,RNTI,UE num,ul_thr_ue,dl_thr_ue,ph,pcmax,avg_rsrp,num_rsrp_meas,cqi,pucch_snrx10,pusch_snrx10,raw_rssi,ri+1,pmi_x1,pmi_x2,dl.errors,pucch0_DTX,dl_bler_stats.bler,dl_bler_stats.mcs,dl.total_bytes,ulsch_DTX,ul.errors,ul_bler_stats.bler,ul_bler_stats.mcs,ulsch_total_bytes_scheduled,ul.total_bytes,dl.rounds,ul.rounds
1686958929,107a,1,42.623772,0.679622,0,0,-60,4,15,290,230,937,1,0,0,3,4406,0,9,617566199,1826,5,0,28,89256009,89253572,474795/46584/106/5,1008545/5594/321/32
1686958930,107a,1,42.966137,6.635962,0,0,-60,1,15,290,230,937,1,0,0,3,4406,0,9,617579371,1826,5,0,28,89282305,89279752,474838/46584/106/5,1008851/5594/321/32
1686958931,107a,1,51.423931,326.052734,0,0,-60,13,15,260,220,929,1,0,0,3,4422,0.00573,19,618471949,1832,5,0.02132,28,89322453,89319444,476033/46601/106/5,1009245/5605/323/32
1686958932,107a,1,83.303253,586.887573,0,0,-69,10,15,260,225,920,1,0,0,3,4508,0.1149,21,619753580,1861,5,0.1997,26,89388067,89385189,477061/46786/106/5,1009581/5694/328/34
1686958933,107a,1,81.81295,741.979797,0,0,-49,6,15,380,330,1042,1,0,0,3,4526,0.11266,21,621138280,1868,5,0.08196,22,89431912,89429267,478157/46900/108/5,1009974/5705/329/34
1686958934,107a,1,76.604263,821.107056,0,0,-49,3,15,380,335,1043,1,0,0,3,4526,0.09077,21,622554600,1868,5,0.03071,28,89468502,89465857,479277/46993/108/5,1010365/5706/329/34
1686958935,107a,1,72.36129,857.825989,0,0,-49,15,15,390,320,1042,1,0,0,3,4526,0.08631,21,623972361,1868,5,0.01071,28,89504608,89501963,480398/47084/108/5,1010756/5706/329/34
1686958936,107a,1,90.428482,856.403259,0,0,-49,12,15,380,325,1039,1,0,0,3,4572,0.1021,21,625352820,1886,5,0.08316,28,89565485,89560736,481489/47206/108/5,1011140/5740/332/34
1686958937,107a,1,132.735077,770.424683,0,0,-59,8,15,380,320,1032,1,0,0,3,4736,0.1699,16,626498637,1958,5,0.20751,21,89672286,89669572,482504/47394/116/5,1011515/5843/341/34
1686958938,107a,1,126.219124,695.443176,0,0,-50,5,15,390,330,1032,1,0,0,3,4736,0.06105,15,627513933,1958,5,0.07235,18,89736864,89734043,483714/47397/116/5,1011997/5843/341/34
1686958939,107a,1,117.114746,741.752869,0,0,-50,1,15,390,325,1037,1,0,0,3,4766,0.0405,23,628728030,1971,5,0.04831,25,89786645,89782798,484875/47448/116/5,1012415/5856/341/34
1686958940,107a,1,152.503113,775.91156,0,0,-60,14,15,390,335,1041,1,0,0,3,4926,0.19113,19,630043715,2045,5,0.16481,22,89900532,89897662,485840/47690/122/6,1012809/5938/347/34
